ids,names,mean,description
33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",,The original Fujilog ONA series before making it big with a TV series.
33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",,"DVD exclusive episodes, chronologically episode 26-29."
33858,Kissaten Soudou,,A customer and cafe owner get into a fight.
33859,Chicken Papa,4.3,A rooster who happens to be a father.
33860,Saru Kani Gassen (Yokoku),,An adaptation of the classic Japanese folktale albeit a teaser.
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,,Animation made for two Makoto Otake Golden Radio bits.
33862,Chichi Kaeru,,A soon-to-be father frog neglects his pregnant wife by going on adulterous affairs.
33863,Cakes,,Sweets having idle chatter.
33864,Fujilog (ONA),,"The first episode is a motion capture of the Fujilog characters with Perfume's song with the raw data provided by the Perfume website.

The second episode is smooth/realistic CG animation on top of real life footage; it shows Fujiyama in his OSAM 1-gou that we see in the TV series.
"
33865,8-shaku 8-wa Kerakumeguri: Igyou Kaikitan The Animation,6.32,Based on the manga by Jyoka.
33866,Wonder,4.97,"A music video for 1000say's song ""Wonder."""
33867,Kabi Usagi (2016),,"Four years after the original Kabi Usagi shorts, a new episode was released. This was longer than the original, contained smoother animation, was fully voiced (unlike the original which has no voice acting), and numbered as ""story 01."" A series/additional numbered shorts were expected under this franchise revival but it never came to fruition after this first episode."
33870,Kabi Usagi,,Shorts focusing on the cute (albeit bittersweet) lives of several rabbits with mold growing on them. They dream to spread their mold all over the world. 
33871,Estima: Sense of Wonder,4.85,Promotional shorts for Toyota's Estima (or Previa) car make.
33872,Fujinkoron-senpai,5.12,"Short promotional video for the Fujinkoron magazine, starring employees of the editorial department."
33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,6.39,A Kochikame special that takes place on a fisherman's boat.
33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,,A Kochikame special pitting Ryoutsu against Aidoru.
33876,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,,A Kochikame television special.
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,,The first Kochikame television special of 2006.
33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om",,A second and final Kochikame special of 2006.
33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,,"The two-part Kochikame special, wherein Ryoutsu helps a zoologist friend capture a real white whale."
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,,A two part Kochikame special wherein Ryoutsu becomes involved in a sushi chef's dealings.
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,,An amazing time machine invention allows Ryoutsu to return to the years of his childhood.
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,,A new idol unit is formed to teach people the importance of traffic safety.
33883,Chao You Bing,5.49,A collection of animation that highlights the Sickness (increasing stupidity) that is plaguing this generation: Chao You Bing
33884,Tokyu Plaza Ginza Open,,"A commercial made to advertise the grand opening of the Tokyu Plaza Ginza, a giant indoor shopping mall with restaurants, cafes, boutiques, furiniture, and spas."
33885,Hane (2016),5.84,Official music video for Koushi Inaba's 5th single Hane. The video features a girl running through a desolate city with occasional cuts to the singer in the studio.
33886,Jikkyou Chuukei,5.39,Official music video for Radwimps' Jikkyou Chuukei song.
33887,Time for Christmas,,Official music video for Glay's Time for Christmas song from the HOpe and The Silver Sunrise album.
33888,Omoi Au Christmas 2011,,"A Christmas commercial campaign funded by AFLAC. 

2 episodes show the ducks acting like Santa with a song sung by songstress Mayuminu. A 3rd commercial was made combining the previous 2 with extra footage and a song sung by Fukushima Prefectural Asaka Reimei school choir."
33889,Saredo Tsumibito wa Ryuu to Odoru,5.81,"It is a world replete with dragons and Jushiki sorcerers. Jushiki is a devastatingly powerful formula that can alter the laws of physics, capable of creating enormous TNT explosives or poisonous gas through plasma and nuclear fusion. A down-on-his-luck sorcerer named Gayus joins forces with the beautiful but cruel Jushiki practitioner, Gigina, as bounty hunters pursuing dragons. Then one day, they are presented with an odd request: to serve as security guards for a grand festival put on by Mouldeen, the ruler of their kingdom. It is then that a mysterious serial killing of Jushiki sorcerers begins.

(Source: TBS Global Business)"
33894,Sensou: Kodomo-tachi no Yuigon,,"Focuses on children who have become victims of destruction by the air raids. Shown at film festivals and museums.
"
33895,Kimi Shitteru? Shuto Enjou Anime Tokyo Dai Kuushuu,,"An anime based on the testimony of three survivors of the devastation from the Operation Meetinghouse air raid on Tokyo which caused over 100,000 deaths. "
33896,Kayoko Sakura no Saku Hi,,"An anime about the real story of 15 year old Kayoko Hayashi. After the Nagasaki atomic bomb, Kayoko's body was found 21 days later crushed under the Shiroyama school building where she had been volunteering for the war effort. 50 cherry tree saplings were donated by her mother (6 of which have survived today) to the Shiroyama elementary school as a memorial to her daughter and to the other children who lost their lives so that people many pray for peace."
33897,Utsukushii Chikyuu wo Yogosanai de,,Nana is a 3rd grader who finds a strange picture book. She's able to jump into the book and be friends with the girl in it as they traveled around the work. She learns about the innocent cries of children all around the world suffering from pollution. The video has some live action segements.
33898,Torikaekko Please,4.38,Official music video for Suzukisan's Torikaekko Please song. The song and characters had been used to promote the Pokémon franchise. Nintendo has revived the song for the 20th anniversary campaign.
33899,IDOLiSH7,7.74,"On her first day of work at her father's small production agency, Tsumugi Takanashi was not expecting to be made the manager of the agency's new male idol group. Though shocked that her father is trusting her with such a major project so soon, Tsumugi vows to do everything she can to support the seven young boys. After seeing how well the boys work as a team, Tsumugi meets with her father and learns that her first job as manager will be to cut four boys from the group. This is because her father believes seven idols are too much to manage, and the current top group, TRIGGER, only has three members.

After holding an impromptu audition, Tsumugi returns to her father and boldly declares that she refuses to cut anyone from the group, as each member has a unique allure which collectively enhances the group's appeal. She returns to the boys and they are thrilled that none of them will get to miss out on their dreams. Together they become IDOLiSH7, and prepare to take on the fiercely competitive world of idols.

[Written by MAL Rewrite]
"
