ids,names,mean,description
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.1,"Years after an ancient evil was salvaged from the depths of the sea, Joutarou Kuujou sits peacefully within a Japanese jail cell. He's committed no crime yet demands he not be released, believing he's been possessed by an evil spirit capable of harming those around him. Concerned for her son, Holly Kuujou asks her father, Joseph Joestar, to convince Joutarou to leave the prison. Joseph informs his grandson that the ""evil spirit"" is in fact something called a ""Stand,"" the physical manifestation of one's fighting spirit which can adopt a variety of deadly forms. After a fiery brawl with Joseph's friend Mohammed Avdol, Joutarou is forced out of his cell and begins learning how to control the power of his Stand.

However, when a Stand awakens within Holly and threatens to consume her in 50 days, Joutarou, his grandfather, and their allies must seek out and destroy the immortal vampire responsible for her condition. They must travel halfway across the world to Cairo, Egypt and along the way, do battle with ferocious Stand users set on thwarting them. If Joutarou and his allies fail in their mission, humanity is destined for a grim fate.

[Written by MAL Rewrite]"
20903,Harmonie,7.29,"Akio Honjou is a high school student with a special gift for music. He can perfectly recall any piece of music that he has heard only once. One day, as he tries to reproduce a particularly soothing piano melody, he unexpectedly meets Juri Makina—the girl whose cell phone had spontaneously played the tune earlier in class.

If art is the only way to truly know what landscapes populate others' inner worlds, then can this particular tune pave the way for Akio to begin to understand the more intellectual and emotional aspects of his captivating classmate, Juri?

[Written by MAL Rewrite]"
20907,Ookii 1 Nensei to Chiisana 2 Nensei,6.38,"First-grader Masaya is a crybaby despite his large stature, so he can't walk by himself on the dark path to school. The one who holds his hand is Akiyo, a tiny but capable second-grader.

Masaya wants to be strong like Akiyo and admires her, but one day, something happens that leaves Akiyo in tears.

To lift Akiyo's spirits, Masaya goes trekking to the distant Ipponsugi forest to find the spotted bellflowers that Akiyo loves.

(Source: ANN)"
20909,Kyoukai no Kanata: Mini Gekijou,6.84,Short mini-theater specials included in the BD/DVD volumes.
20913,6♥Princess,5.52,"""6HP"" is a magical girl animation produced by Murakami's Ponkotan studio and features character designs by mebae. ""6HP Six Hearts Princess Pink or Black"" is a promotional video for the series cosmetics, created by Shu Uemura. Music is by livetune and vocal is by Hatsune Miku."
20919,Diabolik Lovers Recap,5.4,Recap of episodes 1-6 with new narrations.
20929,Galo Sengen,6.43,"Galo Sengen (""Galish Man GAL"" in English / GAL男宣言 in Japanese) is a 2011 rap music video by the Japanese hip-hop group Policeman.

The animated music video became well-known for its humorous depiction of a Japanese youth culture known as ""Gyaruo,"" which is characterized by the dark tanned skin, dyed blond hair and appreciation for dance music. 

In the video, a group of men are satirically portrayed as Super Saiyans, a type of superfighters from the Japanese manga franchise Dragon Ball, who transcend into the state of ""galish"" or ""gyaru,"" a slang term derived from the Japanese pronunciation of English word ""girl.""

(Source: knowyourmeme)"
20931,Oneechan ga Kita,6.36,"The story revolves around Tomoya Mizuhara, a 13-year-old boy who suddenly gains a big sister when his father remarries. 17-year-old Ichika is a little strange, and her affection for Tomoya is rather overwhelming, if not scary. On top of things, Ichika's friend Ruri is the ultimate sadist. Then there is Ichika's big-breasted quarter-Japanese friend Marina.

(Source: ANN)"
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",7.21,Unaired TV episode bundled with the light novel's volume eight.
20945,Iron Kid,6.91,"In a futuristic world, young Marty stumbles upon a bionic arm which endows him with superhuman powers and put him at the centre of a centuries-old struggle between good and evil. His teenager heart will now begin a long-way training together with two loyal friends: Buttons, his robo-puppy, and the brave Ally.

(Source: Official website)"
20951,DPR Special Movie,5.49,An anime made for JAXA (Japan Aerospace Exploration Agency) and NASA (National Aeronautics and Space Administration) that promotes the GPM/DPR (Global Precipitation Measurement/Dual-frequency Precipitation Radar) space mission.
20955,Peeping Life: YouTuber-kun,4.96,YouTuber-kun meeting different YouTube celebrities. 
20959,Kansen: Ball Buster The Animation,5.91,Based on the erotic game by Speed. 
20961,Parol no Miraijima,5.89,"Rikotto, Zuzu, and Paroru are intelligent furry creatures who believe more than anything that the world outside their island is too dangerous to explore. Despite this, Rikotto and Zuzu long to see the world that produces the mysterious objects that wash up on their shores. After a particularly exciting find, Rikotto convinces Zuzu to build a boat, and they set sail across the sea with their reluctant friend Paroru in tow.

At first, the trio finds the foreign land beautiful and exciting, but they are overwhelmed when they come across a bustling city of humans. When Rikotto and Zuzu get captured by a circus ringleader who intends to put them on display, Paroru has to decide what fears he is willing to face for his friends.

[Written by MAL Rewrite]"
20963,Shimajirou to Kujira no Uta,,
20965,Wonder Garden,6.36,"A young girl is transported to a magical world by a storefront bear in this anime short by Studio Colorido.

"
20969,Tezuka Osamu no Buddha: Owarinaki Tabi,6.88,"2500 years ago, in India, Siddhartha was born as a prince of the Shakya clan, but he gives up his position as a prince to see the world. While he travels he meets a strange boy named Assaji, who can predict the future and a monk with only one eye. Overwhelmed by the sufferings he witnesses around him, Siddhartha strives to restore peace. Meanwhile, Prince Ruri of Kosara begins his attack on the Shakya clan. 

(Source: IMDB) "
20971,Kiniro no Corda: Blue♪Sky,6.42,"Soon after transferring to Seisou Gakuin, Kanade finds the orchestra club in the middle of preparing for the National concur. Teaming up with the other members, she will improve her skills, meet new rivals and create memories for what will become an unforgettable summer...

(Source: La Corda D'oro Wikia)"
20973,Sekai Seifuku: Bouryaku no Zvezda,7.08,"Asuta Jimon, a runaway, is wandering the streets at night when he has a chance encounter with a young girl collapsed beside her tricycle. After he offers her some food, she is moved by his kindness and asks him to join her organization, offering him a face mask and a sweet bun. In need of a place to stay, Asuta decides to play along and accepts her offer, adopting the nickname ""Dva."" 

Little does Dva know, this cute girl is Kate Hoshimiya, the leader of Zvezda, a secret organization bent on world conquest. However, he soon realizes the true weight of her words as peculiar happenings rope him deeper into Zvezda and its eccentric members—the samurai-like vanguard Itsuka Shikabane, tech-genius Natalia ""Natasha"" Vasylchenko, troublesome Yasubee ""Yasu"" Morozumi, ex-gangster Gorou Shikabane, and multi-purpose robot Roboko Tsujii. 

With ""White Light,"" a powerful organization of justice, and the entire Japanese government against them, can Zvezda really dominate all humanity and let their light shine throughout the world?

[Written by MAL Rewrite]"
20975,Seisenshi Dunbine Memorial,,Recaps of the Aura Battler Dunbine included on the second volume of Dunbine TV series DVD Memorial Box.
20977,Tonari no Seki-kun OVA,7.41,OVA of Tonari no Seki-kun bundled with the fifth manga volume.
20987,Yoza-Quar!,6.55,"Each of the six BD/DVDs will include one short. They will feature the characters in a ""slighly risqué"" light not seen in the main story."
20995,Himekishi Olivia,6.47,"Based on the adult PC game by Silky's.

The proud princess Olivia Lindegald is forced to become a sex slave to save her nation and is degraded at every turn.

(Source: HentaiFreak)"
